threshold,tp,fn,fp,tn,tpr,fpr,acc,bal_acc,youden
0.3950934415995775,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3965192378316093,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3979450340636411,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.39937083029567294,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.40079662652770476,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.4022224227597366,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.4036482189917684,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.4050740152238002,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.406499811455832,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.40792560768786384,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.40935140391989566,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.4107772001519275,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.4122029963839593,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.4136287926159911,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.41505458884802293,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.41648038508005475,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.41790618131208657,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.4193319775441184,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.4207577737761502,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.422183570008182,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.42360936624021384,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.42503516247224565,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.42646095870427747,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.4278867549363093,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.4293125511683411,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.4307383474003729,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
