threshold,tp,fn,fp,tn,tpr,fpr,acc,bal_acc,youden
0.23892106609652994,234,47,131,15,0.8327402135231317,0.8972602739726028,0.5831381733021077,0.46773996977526444,-0.06452006044947112
0.2439494134231129,228,53,131,15,0.8113879003558719,0.8972602739726028,0.5690866510538641,0.4570638131916346,-0.08587237361673083
0.24897776074969594,225,56,131,15,0.800711743772242,0.8972602739726028,0.5620608899297423,0.4517257348998196,-0.0965485302003608
0.2540061080762789,224,57,131,15,0.797153024911032,0.8972602739726028,0.5597189695550351,0.4499463754692146,-0.10010724906157076
0.25903445540286196,224,57,131,15,0.797153024911032,0.8972602739726028,0.5597189695550351,0.4499463754692146,-0.10010724906157076
0.26406280272944493,221,60,130,16,0.7864768683274022,0.8904109589041096,0.5550351288056206,0.4480329547116463,-0.10393409057670744
0.2690911500560279,220,61,129,17,0.7829181494661922,0.8835616438356164,0.5550351288056206,0.4496782528152879,-0.10064349436942421
0.2741194973826109,220,61,129,17,0.7829181494661922,0.8835616438356164,0.5550351288056206,0.4496782528152879,-0.10064349436942421
0.27914784470919396,219,62,127,19,0.7793594306049823,0.8698630136986302,0.5573770491803278,0.45474820845317604,-0.09050358309364792
0.28417619203577693,217,64,127,19,0.7722419928825622,0.8698630136986302,0.5526932084309133,0.45118948959196603,-0.09762102081606794
0.2892045393623599,217,64,126,20,0.7722419928825622,0.863013698630137,0.5550351288056206,0.4546141471262126,-0.09077170574757476
0.2942328866889429,216,65,126,20,0.7686832740213523,0.863013698630137,0.5526932084309133,0.45283478769560764,-0.09433042460878471
0.29926123401552596,216,65,126,20,0.7686832740213523,0.863013698630137,0.5526932084309133,0.45283478769560764,-0.09433042460878471
0.30428958134210893,213,68,126,20,0.7580071174377224,0.863013698630137,0.5456674473067916,0.4474967094037927,-0.10500658119241457
0.3093179286686919,213,68,125,21,0.7580071174377224,0.8561643835616438,0.5480093676814989,0.4509213669380393,-0.0981572661239214
0.314346275995275,211,70,122,24,0.7508896797153025,0.8356164383561644,0.550351288056206,0.45763662067956906,-0.08472675864086188
0.31937462332185795,210,71,121,25,0.7473309608540926,0.8287671232876712,0.550351288056206,0.4592819187832107,-0.08143616243357865
0.3244029706484409,210,71,121,25,0.7473309608540926,0.8287671232876712,0.550351288056206,0.4592819187832107,-0.08143616243357865
0.3294313179750239,208,73,120,26,0.7402135231316725,0.821917808219178,0.5480093676814989,0.45914785745624725,-0.08170428508750549
0.33445966530160687,208,73,120,26,0.7402135231316725,0.821917808219178,0.5480093676814989,0.45914785745624725,-0.08170428508750549
0.33948801262818995,207,74,120,26,0.7366548042704626,0.821917808219178,0.5456674473067916,0.4573684980256423,-0.08526300394871544
0.3445163599547729,205,76,118,28,0.7295373665480427,0.8082191780821918,0.5456674473067916,0.46065909423292545,-0.0786818115341491
0.3495447072813559,205,76,117,29,0.7295373665480427,0.8013698630136986,0.5480093676814989,0.46408375176717204,-0.07183249646565593
0.35457305460793886,205,76,117,29,0.7295373665480427,0.8013698630136986,0.5480093676814989,0.46408375176717204,-0.07183249646565593
0.35960140193452195,202,79,116,30,0.7188612099644128,0.7945205479452054,0.5433255269320844,0.4621703310096037,-0.07565933798079261
0.3646297492611049,195,86,116,30,0.693950177935943,0.7945205479452054,0.5269320843091335,0.4497148149953688,-0.10057037000926239
0.3696580965876879,190,91,112,34,0.6761565836298933,0.7671232876712328,0.5245901639344263,0.4545166479793302,-0.09096670404133955
0.37468644391427086,189,92,109,37,0.6725978647686833,0.7465753424657534,0.5292740046838408,0.46301126115146496,-0.07397747769707008
0.37971479124085394,181,100,108,38,0.6441281138790036,0.7397260273972602,0.5128805620608899,0.4522010432408717,-0.09559791351825664
0.3847431385674369,174,107,106,40,0.6192170818505338,0.726027397260274,0.5011709601873536,0.4465948422951299,-0.10681031540974018
0.3897714858940199,171,110,104,42,0.608540925266904,0.7123287671232876,0.49882903981264637,0.44810607907180816,-0.10378784185638368
0.39479983322060286,167,114,104,42,0.594306049822064,0.7123287671232876,0.4894613583138173,0.4409886413493882,-0.1180227173012236
0.39982818054718594,161,120,102,44,0.5729537366548043,0.6986301369863014,0.48009367681498827,0.43716179983425146,-0.12567640033149707
0.4048565278737689,155,126,102,44,0.5516014234875445,0.6986301369863014,0.46604215456674475,0.42648564325062155,-0.1470287134987569
