route_id,feature_group,point_index,latitude_deg,longitude_deg,altitude_m,route_length_m,desired_speed_kt
railway_0001,FFCC València - Sant Vicenç de Calders,124,39.439612324400386,-0.3427647942830944,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,125,39.43988656413817,-0.3423051474253398,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,126,39.44020911105478,-0.34190092707356745,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,127,39.44057122026664,-0.34155687956124564,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,128,39.44096452691134,-0.3412765160320694,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,129,39.44138647273701,-0.34107555503327486,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,130,39.44182289497399,-0.34093372389771626,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,131,39.4422600686996,-0.3407948811293257,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,132,39.442705281615034,-0.3407109547115297,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,133,39.44315493330911,-0.3407038230375838,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,134,39.44360418678299,-0.3407423014492242,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,135,39.44405344022983,-0.34078078019384794,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,136,39.444502221921404,-0.34082745930356745,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,137,39.444950959041684,-0.3408749131230133,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,138,39.44539978983836,-0.34092084676727974,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,139,39.44584870500287,-0.3409654112757369,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,140,39.4462976214165,-0.34100995477679014,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,141,39.44674653809338,-0.34105449379496733,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,142,39.447195454741575,-0.34109903322424945,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,143,39.44764437064059,-0.3411435851428924,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,144,39.44809328610037,-0.3411881443550044,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,145,39.44854220153144,-0.3412327039785152,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,146,39.44899111693381,-0.34127726401344266,100.0,19019.032960187098,120.0
